web-scraper-order,web-scraper-start-url,page-link,page-link-href,Nombre_pieces,Nombre_sallebain,Superficie,Adresse
"1716423297-778","https://sn.coinafrique.com/categorie/appartements","Location appartement 2 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-2-pieces-almadies-4719698","Nbre de pièces2","Nbre de salles de bain1","Superficie12","Almadies, Dakar, Sénégal"
"1716423299-779","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Dak...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-dakar-plateau-4736488","Nbre de pièces4","Nbre de salles de bain5","Superficie200 m2","Dakar Plateau, Dakar, Sénégal"
"1716423303-780","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Alm...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-almadies-meridien-4742854","Nbre de pièces4","Nbre de salles de bain4","","Almadies, Dakar, Sénégal"
"1716423305-781","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mamelles-4741110","","","","Mamelles, Dakar, Sénégal"
"1716423308-782","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Point E","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-point-e-4717804","Nbre de pièces3","Nbre de salles de bain3","","Point E, Dakar, Sénégal"
"1716423311-783","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Alm...","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-almadies-4734467","Nbre de pièces3","Nbre de salles de bain3","Superficie110 m2","Almadies, Dakar, Sénégal"
"1716423314-784","https://sn.coinafrique.com/categorie/appartements","Location appartements 03 pièces - Sicap Liberté","https://sn.coinafrique.com/annonce/appartements/location-appartements-03-pieces-sicap-liberte-4706683","Nbre de pièces3","Nbre de salles de bain3","Superficie110","Sicap Liberté, Dakar, Sénégal"
"1716423317-785","https://sn.coinafrique.com/categorie/appartements","Location appartements 04 pièces - Fann résidence","https://sn.coinafrique.com/annonce/appartements/location-appartements-04-pieces-fann-residence-4706693","Nbre de pièces4","Nbre de salles de bain4","Superficie210","Fann, Dakar, Sénégal"
"1716423319-786","https://sn.coinafrique.com/categorie/appartements","Location appartements 2 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartements-2-pieces-mamelles-4741187","Nbre de pièces2","Nbre de salles de bain2","","Mamelles, Dakar, Sénégal"
"1716423322-787","https://sn.coinafrique.com/categorie/appartements","Location villa duplex 4 pièces - Da...","https://sn.coinafrique.com/annonce/appartements/location-villa-duplex-4-pieces-dakar-plateau-4746945","Nbre de pièces4","Nbre de salles de bain3","","Dakar Plateau, Dakar, Sénégal"
"1716423325-788","https://sn.coinafrique.com/categorie/appartements","Location appartements 5 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartements-5-pieces-almadies-4756480","Nbre de pièces5","Nbre de salles de bain4","","Almadies, Dakar, Sénégal"
"1716423327-789","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Cité Baobab Mbao","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cite-baobab-mbao-4736626","Nbre de pièces3","Nbre de salles de bain2","Superficie150 m2","Mbao, Dakar, Sénégal"
"1716423330-790","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mermoz-4736581","Nbre de pièces4","Nbre de salles de bain3","Superficie210 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716423338-791","https://sn.coinafrique.com/categorie/appartements","Location appartements 04 pièces - Ouakam","https://sn.coinafrique.com/annonce/appartements/location-appartements-04-pieces-ouakam-4712368","Nbre de pièces4","Nbre de salles de bain4","Superficie150","Ouakam, Dakar, Sénégal"
"1716423346-792","https://sn.coinafrique.com/categorie/appartements","Location mini studio - Scat urbam","https://sn.coinafrique.com/annonce/appartements/location-mini-studio-scat-urbam-4721789","Nbre de pièces1","Nbre de salles de bain1","Superficie30 m2","Grand Yoff, Dakar, Sénégal"
"1716423349-793","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Mamelles","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-mamelles-4754886","Nbre de pièces3","Nbre de salles de bain3","","Mamelles, Dakar, Sénégal"
"1716423352-794","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mermoz-4754909","Nbre de pièces4","","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716423356-795","https://sn.coinafrique.com/categorie/appartements","Location appartements duplex 5 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartements-duplex-5-pieces-almadies-4736725","Nbre de pièces5","Nbre de salles de bain4","","Almadies, Dakar, Sénégal"
"1716423358-796","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Sicap Liberté 6","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-sicap-liberte-6-4736781","Nbre de pièces3","Nbre de salles de bain2","","Sicap Liberté, Dakar, Sénégal"
"1716423361-797","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - cité Keur Gorgui","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-cite-keur-gorgui-4736802","Nbre de pièces4","Nbre de salles de bain3","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716423364-798","https://sn.coinafrique.com/categorie/appartements","Location studio - Sicap foire","https://sn.coinafrique.com/annonce/appartements/location-studio-sicap-foire-4756756","Nbre de pièces2","Nbre de salles de bain2","Superficie70","Sicap foire, Dakar, Sénégal"
"1716423367-799","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 piéces - Cor...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-corniche-fenetre-mermoz-4745428","Nbre de pièces4","Nbre de salles de bain5","Superficie190","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716423370-800","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Amitié","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-amitie-4710995","Nbre de pièces4","Nbre de salles de bain3","","Sicap Liberté, Dakar, Sénégal"
"1716423374-801","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Ouakam","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-ouakam-4736831","Nbre de pièces4","Nbre de salles de bain3","","Ouakam, Dakar, Sénégal"
"1716423377-802","https://sn.coinafrique.com/categorie/appartements","Vente appartement 4 pièces - Mermoz Sacré coeur","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-mermoz-sacre-coeur-4745443","Nbre de pièces4","Superficie150","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716423380-803","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mermoz-4712674","Nbre de pièces4","Nbre de salles de bain4","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716423383-804","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mermoz-4711006","Nbre de pièces4","Nbre de salles de bain3","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716423386-805","https://sn.coinafrique.com/categorie/appartements","Location appartement 02 pièces - Dieuppeul-Derklé","https://sn.coinafrique.com/annonce/appartements/location-appartement-02-pieces-dieuppeul-derkle-4755062","Nbre de pièces2","Nbre de salles de bain1","Superficie55","Dieuppeul-Derklé, Dakar, Sénégal"
"1716423388-806","https://sn.coinafrique.com/categorie/appartements","Vente appartement 4 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-almadies-4736872","Nbre de pièces4","Nbre de salles de bain4","Superficie200","Almadies, Dakar, Sénégal"
"1716423391-807","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-almadies-4736882","Nbre de pièces4","Nbre de salles de bain4","Superficie200","Almadies, Dakar, Sénégal"
"1716423394-808","https://sn.coinafrique.com/categorie/appartements","Location appartement 04 pièces - Yoff Virage","https://sn.coinafrique.com/annonce/appartements/location-appartement-04-pieces-yoff-virage-4755086","Nbre de pièces4","Nbre de salles de bain4","Superficie280","Yoff, Dakar, Sénégal"
"1716423397-809","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mermoz-4712705","Nbre de pièces4","Nbre de salles de bain4","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716423399-810","https://sn.coinafrique.com/categorie/appartements","Location appartement F4 haut standing  à Médina centenaire","https://sn.coinafrique.com/annonce/appartements/location-appartement-f4-haut-standing-a-medina-centenaire-4708946","Nbre de pièces4","Nbre de salles de bain3","","Medina, Dakar, Sénégal"
"1716423402-811","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Mermoz-Sacré Coeur","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mermoz-sacre-coeur-4747383","Nbre de pièces4","Nbre de salles de bain4","Superficie12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716423404-812","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Fann","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-fann-4747379","Nbre de pièces4","Nbre de salles de bain4","Superficie12","Fann, Dakar, Sénégal"
"1716423407-813","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Dakar","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-dakar-4731294","","","","Dakar, Sénégal"
"1716423410-814","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Dakar Plateau","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-dakar-plateau-4747390","Nbre de pièces4","Nbre de salles de bain5","Superficie12","Dakar Plateau, Dakar, Sénégal"
"1716423412-815","https://sn.coinafrique.com/categorie/appartements","Location appartement 03 pièces - Mbao","https://sn.coinafrique.com/annonce/appartements/location-appartement-03-pieces-mbao-4756878","Nbre de pièces3","Nbre de salles de bain3","","Mbao, Dakar, Sénégal"
"1716423415-816","https://sn.coinafrique.com/categorie/appartements","Location studio -  Yoff Apecsy","https://sn.coinafrique.com/annonce/appartements/location-studio-yoff-apecsy-4725913","Nbre de pièces2","Nbre de salles de bain2","","Yoff, Dakar, Sénégal"
"1716423418-817","https://sn.coinafrique.com/categorie/appartements","Vente appartement 4 pièces  - Dakar","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-dakar-4731312","","","","Dakar, Sénégal"
"1716423422-818","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Amitie 03","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-amitie-03-4756905","Nbre de pièces4","Nbre de salles de bain3","Superficie152 m2","Sicap Liberté, Dakar, Sénégal"
"1716423424-819","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Virage","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-virage-4715252","Nbre de pièces4","Nbre de salles de bain4","Superficie138","Yoff, Dakar, Sénégal"
"1716423427-820","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces -  Sa...","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-sacre-cur-3-4725948","Nbre de pièces3","Nbre de salles de bain3","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716423429-821","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Almadie","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-almadie-4752016","Nbre de pièces4","Nbre de salles de bain3","Superficie220 m2","Almadies, Dakar, Sénégal"
"1716423433-822","https://sn.coinafrique.com/categorie/appartements","Location appartements 2 pièces - Parcelle Assainies","https://sn.coinafrique.com/annonce/appartements/location-appartements-2-pieces-parcelle-assainies-4743481","Nbre de pièces2","Nbre de salles de bain1","","Parcelle Assainies, Dakar, Sénégal"
"1716423436-823","https://sn.coinafrique.com/categorie/appartements","Location appartement 4pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-4pieces-almadies-4737112","","","","Almadies, Dakar, Sénégal"
"1716423439-824","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - cité Djily Mbaye","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cite-djily-mbaye-4726027","Nbre de pièces3","Nbre de salles de bain2","","Djily MBaye, Dakar, Sénégal"
"1716423442-825","https://sn.coinafrique.com/categorie/appartements","Location studio - Ngor Almadies","https://sn.coinafrique.com/annonce/appartements/location-studio-ngor-almadies-4731414","Nbre de pièces2","Nbre de salles de bain2","Superficie126","Yoff, Dakar, Sénégal"
"1716423445-826","https://sn.coinafrique.com/categorie/appartements","Location studio - Mamelle","https://sn.coinafrique.com/annonce/appartements/location-studio-mamelle-4722278","Nbre de pièces2","Nbre de salles de bain1","Superficie75 m2","Mamelles, Dakar, Sénégal"
"1716423448-827","https://sn.coinafrique.com/categorie/appartements","Location appartement 3 pièces - Grand Yoff","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-grand-yoff-4720265","Nbre de pièces4","Nbre de salles de bain2","","Dakar, Sénégal"
"1716423452-828","https://sn.coinafrique.com/categorie/appartements","Location studio - grand Yoff","https://sn.coinafrique.com/annonce/appartements/location-studio-grand-yoff-4720277","Nbre de pièces2","Nbre de salles de bain2","","Dakar, Sénégal"
