web-scraper-order,web-scraper-start-url,pages-link,pages-link-href,superficie,prix,adresse,Image_lien-src
"1716431564-3832","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Ndiass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-ndiass-4708254","Superficie225","2 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4708254_uploaded_image1_1713951783.jpg"
"1716431564-3833","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Ndiass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-ndiass-4708254","Superficie225","2 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4696985_uploaded_image1_1713363090.jpg"
"1716431564-3834","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Ndiass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-ndiass-4708254","Superficie225","2 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4698266_uploaded_image1_1713432283.jpg"
"1716431564-3835","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Ndiass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-ndiass-4708254","Superficie225","2 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4584735_uploaded_image1_1707401403.jpg"
"1716431564-3836","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Ndiass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-ndiass-4708254","Superficie225","2 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4584641_uploaded_image1_1707398490.jpg"
"1716431564-3837","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Ndiass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-ndiass-4708254","Superficie225","2 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4560949_uploaded_image1_1706109826.jpg"
"1716431564-3838","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Ndiass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-ndiass-4708254","Superficie225","2 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4551810_uploaded_image1_1705585230.jpg"
"1716431564-3839","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Ndiass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-ndiass-4708254","Superficie225","2 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4344069_uploaded_image1_1692617164.jpg"
"1716431564-3840","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Ndiass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-ndiass-4708254","Superficie225","2 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4227298_uploaded_image1_1684855394.jpg"
"1716431564-5249","https://sn.coinafrique.com/categorie/terrains","Terrain 600m² - Nguerigne","https://sn.coinafrique.com/annonce/terrains/terrain-600m-nguerigne-4752976","Superficie600 m2","25 000 000 CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_4752976_uploaded_image1_1716207761.jpg"
"1716431564-5250","https://sn.coinafrique.com/categorie/terrains","Terrain 600m² - Nguerigne","https://sn.coinafrique.com/annonce/terrains/terrain-600m-nguerigne-4752976","Superficie600 m2","25 000 000 CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_1830988_uploaded_image1_1584863269.21.png"
"1716431564-5251","https://sn.coinafrique.com/categorie/terrains","Terrain 600m² - Nguerigne","https://sn.coinafrique.com/annonce/terrains/terrain-600m-nguerigne-4752976","Superficie600 m2","25 000 000 CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_4729823_uploaded_image1_1715040651.jpg"
"1716431566-816","https://sn.coinafrique.com/categorie/terrains","Terrain 150m² - Tivaoune peulh","https://sn.coinafrique.com/annonce/terrains/terrain-150m-tivaoune-peulh-4706855","Superficie150","17 000 000 CFA","Almadies, Dakar, Sénégal",""
"1716431569-733","https://sn.coinafrique.com/categorie/terrains?page=2","Terrain 150m²  - Ouest Foire","https://sn.coinafrique.com/annonce/terrains/terrain-150m-ouest-foire-4743210","Superficie160 m2","75 000 000 CFA","Ouest Foire, Dakar, Sénégal",""
"1716431571-3841","https://sn.coinafrique.com/categorie/terrains?page=4","Vente villa 3 pièces inachevé - Kaolack","https://sn.coinafrique.com/annonce/terrains/vente-villa-3-pieces-inacheve-kaolack-4663910","Nbre de pièces3","33 900 000 CFA","Kaolack, Sénégal","https://images.coinafrique.com/thumb_4663910_uploaded_image1_1711621684.jpg"
"1716431571-5252","https://sn.coinafrique.com/categorie/terrains","Terrain 20 ha - Pointe Sarène","https://sn.coinafrique.com/annonce/terrains/terrain-20-ha-pointe-sarene-4732576","Superficie200000 m2","40 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4732576_uploaded_image1_1715171196.jpg"
"1716431571-5253","https://sn.coinafrique.com/categorie/terrains","Terrain 20 ha - Pointe Sarène","https://sn.coinafrique.com/annonce/terrains/terrain-20-ha-pointe-sarene-4732576","Superficie200000 m2","40 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4087996_uploaded_image1_1675951885.jpg"
"1716431572-817","https://sn.coinafrique.com/categorie/terrains","Terrain 300m² - Somone","https://sn.coinafrique.com/annonce/terrains/terrain-300m-somone-4729112","Superficie300 m2","23 000 000 CFA","Mbour, Sénégal",""
"1716431573-734","https://sn.coinafrique.com/categorie/terrains?page=2","Terrain 9703 m² - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-9703-m-rufisque-4696508","Superficie9703","20 000 CFA","Rufisque, Sénégal",""
"1716431575-3842","https://sn.coinafrique.com/categorie/terrains?page=4","Terrain 4 lots - Saint Louis","https://sn.coinafrique.com/annonce/terrains/terrain-4-lots-saint-louis-4708633","Superficie268 m2","6 000 000 CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_4708633_uploaded_image1_1713961263.jpg"
"1716431575-5254","https://sn.coinafrique.com/categorie/terrains","Terrain 2,6 ha - Daga Kholpa","https://sn.coinafrique.com/annonce/terrains/terrain-2-6-ha-daga-kholpa-4732589","Superficie26341 m2","30 000 CFA","Rufisque, Sénégal",""
"1716431576-818","https://sn.coinafrique.com/categorie/terrains","Terrain -  Grand Mbao","https://sn.coinafrique.com/annonce/terrains/terrain-grand-mbao-4739678","Superficie365 m2","50 000 000 CFA","Patte d'oie, Dakar, Sénégal",""
"1716431579-735","https://sn.coinafrique.com/categorie/terrains?page=2","Terrain  600m²  - Malicounda","https://sn.coinafrique.com/annonce/terrains/terrain-600m-malicounda-4743276","Superficie600 m2","16 000 000 CFA","Mbour, Sénégal",""
"1716431579-5255","https://sn.coinafrique.com/categorie/terrains","Terrain 300m² - Mboro","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mboro-4712672","Superficie225 m2","2 999 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4712672_uploaded_image1_1714144604.2.jpeg"
"1716431579-5256","https://sn.coinafrique.com/categorie/terrains","Terrain 300m² - Mboro","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mboro-4712672","Superficie225 m2","2 999 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4099303_uploaded_image1_1676658132.jpg"
"1716431579-5257","https://sn.coinafrique.com/categorie/terrains","Terrain 300m² - Mboro","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mboro-4712672","Superficie225 m2","2 999 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3890870_uploaded_image1_1663981427.jpg"
"1716431579-5258","https://sn.coinafrique.com/categorie/terrains","Terrain 300m² - Mboro","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mboro-4712672","Superficie225 m2","2 999 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4420223_uploaded_image1_1697547864.41.jpeg"
"1716431579-5259","https://sn.coinafrique.com/categorie/terrains","Terrain 300m² - Mboro","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mboro-4712672","Superficie225 m2","2 999 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4195677_uploaded_image1_1682855587.jpg"
"1716431579-5260","https://sn.coinafrique.com/categorie/terrains","Terrain 300m² - Mboro","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mboro-4712672","Superficie225 m2","2 999 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2728519_uploaded_image1_1604160706.jpg"
"1716431579-5261","https://sn.coinafrique.com/categorie/terrains","Terrain 300m² - Mboro","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mboro-4712672","Superficie225 m2","2 999 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_1606128_uploaded_image1_1581007106.84.png"
"1716431579-5262","https://sn.coinafrique.com/categorie/terrains","Terrain 300m² - Mboro","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mboro-4712672","Superficie225 m2","2 999 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_1543470_uploaded_image1_1580067311.81.png"
"1716431579-5263","https://sn.coinafrique.com/categorie/terrains","Terrain 300m² - Mboro","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mboro-4712672","Superficie225 m2","2 999 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2262060_uploaded_image1_1591812215.jpg"
"1716431579-5264","https://sn.coinafrique.com/categorie/terrains","Terrain 300m² - Mboro","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mboro-4712672","Superficie225 m2","2 999 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_1491870_uploaded_image1_1579203449.15.png"
"1716431580-3843","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Diass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-diass-4698644","Superficie225","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4748951_uploaded_image1_1715957715.jpg"
"1716431580-3844","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Diass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-diass-4698644","Superficie225","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4740978_uploaded_image1_1715600901.jpg"
"1716431580-3845","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Diass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-diass-4698644","Superficie225","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4698644_uploaded_image1_1713444604.jpg"
"1716431580-3846","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Diass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-diass-4698644","Superficie225","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4708254_uploaded_image1_1713951783.jpg"
"1716431580-3847","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Diass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-diass-4698644","Superficie225","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4696985_uploaded_image1_1713363090.jpg"
"1716431580-3848","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Diass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-diass-4698644","Superficie225","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4698266_uploaded_image1_1713432283.jpg"
"1716431580-3849","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Diass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-diass-4698644","Superficie225","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4584735_uploaded_image1_1707401403.jpg"
"1716431580-3850","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Diass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-diass-4698644","Superficie225","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4584641_uploaded_image1_1707398490.jpg"
"1716431580-3851","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Diass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-diass-4698644","Superficie225","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4551810_uploaded_image1_1705585230.jpg"
"1716431580-3852","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Diass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-diass-4698644","Superficie225","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4344069_uploaded_image1_1692617164.jpg"
"1716431580-3853","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Diass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-diass-4698644","Superficie225","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4125862_uploaded_image1_1678300197.jpg"
"1716431580-3854","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Diass","https://sn.coinafrique.com/annonce/terrains/terrains-225m-diass-4698644","Superficie225","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_3955419_uploaded_image1_1667869517.jpg"
"1716431582-819","https://sn.coinafrique.com/categorie/terrains","Terrain 200m²  - Mamelles","https://sn.coinafrique.com/annonce/terrains/terrain-200m-mamelles-4755108","Superficie200","135 000 000 CFA","Mamelles, Dakar, Sénégal",""
"1716431583-5265","https://sn.coinafrique.com/categorie/terrains","Terrains 160m²  - Zone B","https://sn.coinafrique.com/annonce/terrains/terrains-160m-zone-b-4716735","Superficie160","90 000 000 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4716735_uploaded_image1_1714412998.jpg"
"1716431583-5266","https://sn.coinafrique.com/categorie/terrains","Terrains 160m²  - Zone B","https://sn.coinafrique.com/annonce/terrains/terrains-160m-zone-b-4716735","Superficie160","90 000 000 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3096633_uploaded_image1_1620136198.jpg"
"1716431588-736","https://sn.coinafrique.com/categorie/terrains?page=2","Terrain 500m² - Touba","https://sn.coinafrique.com/annonce/terrains/terrain-500m-touba-4743672","Superficie500 m2","400 000 CFA","Touba, Sénégal",""
"1716431589-820","https://sn.coinafrique.com/categorie/terrains","Terrain 200m² - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrain-200m-diamniadio-4755128","Superficie200 m2","8 500 000 CFA","Dakar, Sénégal",""
"1716431590-3855","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Toubab dialao","https://sn.coinafrique.com/annonce/terrains/terrains-225m-toubab-dialao-4708775","Superficie225","4 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_4708775_uploaded_image1_1713966191.jpg"
"1716431590-3856","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Toubab dialao","https://sn.coinafrique.com/annonce/terrains/terrains-225m-toubab-dialao-4708775","Superficie225","4 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_4704975_uploaded_image1_1713791689.jpg"
"1716431590-3857","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 225m²  - Toubab dialao","https://sn.coinafrique.com/annonce/terrains/terrains-225m-toubab-dialao-4708775","Superficie225","4 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_4422746_uploaded_image1_1697758033.jpg"
"1716431593-737","https://sn.coinafrique.com/categorie/terrains?page=2","Terrain 270m² - Malika Plage","https://sn.coinafrique.com/annonce/terrains/terrain-270m-malika-plage-4743988","Superficie270 m2","35 000 000 CFA","Dakar, Sénégal",""
"1716431593-5267","https://sn.coinafrique.com/categorie/terrains","Terrain - Dakar","https://sn.coinafrique.com/annonce/terrains/terrain-dakar-4738459","","25 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4738459_uploaded_image1_1715449890.jpg"
"1716431593-5268","https://sn.coinafrique.com/categorie/terrains","Terrain - Dakar","https://sn.coinafrique.com/annonce/terrains/terrain-dakar-4738459","","25 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4750418_uploaded_image1_1716039566.jpg"
"1716431593-5269","https://sn.coinafrique.com/categorie/terrains","Terrain - Dakar","https://sn.coinafrique.com/annonce/terrains/terrain-dakar-4738459","","25 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4619941_uploaded_image1_1709300163.jpg"
"1716431593-5270","https://sn.coinafrique.com/categorie/terrains","Terrain - Dakar","https://sn.coinafrique.com/annonce/terrains/terrain-dakar-4738459","","25 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4730932_uploaded_image1_1715092794.jpg"
"1716431593-5271","https://sn.coinafrique.com/categorie/terrains","Terrain - Dakar","https://sn.coinafrique.com/annonce/terrains/terrain-dakar-4738459","","25 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4723825_uploaded_image1_1714741562.jpg"
"1716431593-5272","https://sn.coinafrique.com/categorie/terrains","Terrain - Dakar","https://sn.coinafrique.com/annonce/terrains/terrain-dakar-4738459","","25 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4714665_uploaded_image1_1714271549.jpg"
"1716431593-5273","https://sn.coinafrique.com/categorie/terrains","Terrain - Dakar","https://sn.coinafrique.com/annonce/terrains/terrain-dakar-4738459","","25 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4755128_uploaded_image1_1716315470.jpg"
"1716431593-5274","https://sn.coinafrique.com/categorie/terrains","Terrain - Dakar","https://sn.coinafrique.com/annonce/terrains/terrain-dakar-4738459","","25 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4732621_uploaded_image1_1715172309.jpg"
"1716431593-5275","https://sn.coinafrique.com/categorie/terrains","Terrain - Dakar","https://sn.coinafrique.com/annonce/terrains/terrain-dakar-4738459","","25 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4754516_uploaded_image1_1716293102.jpg"
"1716431593-5276","https://sn.coinafrique.com/categorie/terrains","Terrain - Dakar","https://sn.coinafrique.com/annonce/terrains/terrain-dakar-4738459","","25 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4746662_uploaded_image1_1715857785.jpg"
"1716431593-5277","https://sn.coinafrique.com/categorie/terrains","Terrain - Dakar","https://sn.coinafrique.com/annonce/terrains/terrain-dakar-4738459","","25 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4751851_uploaded_image1_1716136389.jpg"
"1716431593-5278","https://sn.coinafrique.com/categorie/terrains","Terrain - Dakar","https://sn.coinafrique.com/annonce/terrains/terrain-dakar-4738459","","25 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4749492_uploaded_image1_1715978391.jpg"
"1716431596-821","https://sn.coinafrique.com/categorie/terrains","Terrains 225m²  - Mamelles","https://sn.coinafrique.com/annonce/terrains/terrains-225m-mamelles-4724347","","200 000 000 CFA","Mamelles, Dakar, Sénégal",""
"1716431596-3858","https://sn.coinafrique.com/categorie/terrains?page=4","Terrain 300m² - Keur  Massamba Gueye","https://sn.coinafrique.com/annonce/terrains/terrain-300m-keur-massamba-gueye-4709099","Superficie300 m2","8 500 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4709099_uploaded_image1_1713977808.jpg"
"1716431596-3859","https://sn.coinafrique.com/categorie/terrains?page=4","Terrain 300m² - Keur  Massamba Gueye","https://sn.coinafrique.com/annonce/terrains/terrain-300m-keur-massamba-gueye-4709099","Superficie300 m2","8 500 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_1424231_uploaded_image1_1578100277.61.png"
"1716431596-3860","https://sn.coinafrique.com/categorie/terrains?page=4","Terrain 300m² - Keur  Massamba Gueye","https://sn.coinafrique.com/annonce/terrains/terrain-300m-keur-massamba-gueye-4709099","Superficie300 m2","8 500 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_1450992_uploaded_image1_1578554115.73.png"
"1716431600-738","https://sn.coinafrique.com/categorie/terrains?page=2","Terrain 600m² - Sacré-coeur","https://sn.coinafrique.com/annonce/terrains/terrain-600m-sacre-coeur-4701337","Superficie600","650 000 000 CFA","Sacré-Coeur, Dakar, Sénégal",""
"1716431601-822","https://sn.coinafrique.com/categorie/terrains","Terrain 150m² - Lac Rose","https://sn.coinafrique.com/annonce/terrains/terrain-150m-lac-rose-4750812","","4 000 000 CFA","Rufisque, Sénégal",""
"1716431601-5279","https://sn.coinafrique.com/categorie/terrains","Terrain 150m²  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-4753562","Superficie150","5 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4663140_uploaded_image1_1711571631.jpg"
"1716431601-5280","https://sn.coinafrique.com/categorie/terrains","Terrain 150m²  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-4753562","Superficie150","5 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4756284_uploaded_image1_1716381375.jpg"
"1716431601-5281","https://sn.coinafrique.com/categorie/terrains","Terrain 150m²  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-4753562","Superficie150","5 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4756034_uploaded_image1_1716375050.jpg"
"1716431601-5282","https://sn.coinafrique.com/categorie/terrains","Terrain 150m²  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-4753562","Superficie150","5 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4724474_uploaded_image1_1714764984.jpg"
"1716431601-5283","https://sn.coinafrique.com/categorie/terrains","Terrain 150m²  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-4753562","Superficie150","5 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4750812_uploaded_image1_1716059064.jpg"
"1716431601-5284","https://sn.coinafrique.com/categorie/terrains","Terrain 150m²  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-4753562","Superficie150","5 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4753562_uploaded_image1_1716234208.jpg"
"1716431601-5285","https://sn.coinafrique.com/categorie/terrains","Terrain 150m²  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-4753562","Superficie150","5 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4708966_uploaded_image1_1713973401.52.jpeg"
"1716431601-5286","https://sn.coinafrique.com/categorie/terrains","Terrain 150m²  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-4753562","Superficie150","5 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4708951_uploaded_image1_1713972961.64.jpeg"
"1716431601-5287","https://sn.coinafrique.com/categorie/terrains","Terrain 150m²  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-4753562","Superficie150","5 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4708958_uploaded_image1_1713973112.49.jpeg"
"1716431601-5288","https://sn.coinafrique.com/categorie/terrains","Terrain 150m²  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-4753562","Superficie150","5 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4746921_uploaded_image1_1715866830.jpg"
"1716431601-5289","https://sn.coinafrique.com/categorie/terrains","Terrain 150m²  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-4753562","Superficie150","5 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4742141_uploaded_image1_1715653114.jpg"
"1716431601-5290","https://sn.coinafrique.com/categorie/terrains","Terrain 150m²  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-4753562","Superficie150","5 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4692818_uploaded_image1_1713181985.jpg"
"1716431602-3861","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 337m²  - Dakar","https://sn.coinafrique.com/annonce/terrains/terrains-337m-dakar-4662567","Superficie337","337 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4662567_uploaded_image1_1711546423.jpg"
"1716431602-3862","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 337m²  - Dakar","https://sn.coinafrique.com/annonce/terrains/terrains-337m-dakar-4662567","Superficie337","337 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4480102_uploaded_image1_1701426091.jpg"
"1716431602-3863","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 337m²  - Dakar","https://sn.coinafrique.com/annonce/terrains/terrains-337m-dakar-4662567","Superficie337","337 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4561427_uploaded_image1_1706130312.jpg"
"1716431605-739","https://sn.coinafrique.com/categorie/terrains?page=2","Terrains 1000m²  - Touba","https://sn.coinafrique.com/annonce/terrains/terrains-1000m-touba-4744709","Superficie1000","25 000 000 CFA","Touba, Sénégal",""
"1716431606-823","https://sn.coinafrique.com/categorie/terrains","Terrain 300m² - Saly","https://sn.coinafrique.com/annonce/terrains/terrain-300m-saly-4755206","Superficie300","Prix sur demande","Saly, Sénégal",""
"1716431606-5291","https://sn.coinafrique.com/categorie/terrains","Terrain - Touba Darou khdima","https://sn.coinafrique.com/annonce/terrains/terrain-touba-darou-khdima-4753629","Superficie2000 m2","1 800 000 CFA","Touba, Sénégal","https://images.coinafrique.com/thumb_4753629_uploaded_image1_1716236587.jpg"
"1716431608-3864","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 300m²  - Mariste","https://sn.coinafrique.com/annonce/terrains/terrains-300m-mariste-4662390","Superficie300","160 000 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4662390_uploaded_image1_1711539697.jpg"
"1716431608-3865","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 300m²  - Mariste","https://sn.coinafrique.com/annonce/terrains/terrains-300m-mariste-4662390","Superficie300","160 000 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4402613_uploaded_image1_1696435013.jpg"
"1716431608-3866","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 300m²  - Mariste","https://sn.coinafrique.com/annonce/terrains/terrains-300m-mariste-4662390","Superficie300","160 000 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4067675_uploaded_image1_1674825804.jpg"
"1716431608-3867","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 300m²  - Mariste","https://sn.coinafrique.com/annonce/terrains/terrains-300m-mariste-4662390","Superficie300","160 000 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3869869_uploaded_image2_1662669939.jpeg"
"1716431608-3868","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 300m²  - Mariste","https://sn.coinafrique.com/annonce/terrains/terrains-300m-mariste-4662390","Superficie300","160 000 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4092042_uploaded_image1_1676221386.jpg"
"1716431608-3869","https://sn.coinafrique.com/categorie/terrains?page=4","Terrains 300m²  - Mariste","https://sn.coinafrique.com/annonce/terrains/terrains-300m-mariste-4662390","Superficie300","160 000 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4285222_uploaded_image1_1688745797.jpg"
